st,018112,18  ,BARTON                                  ,01/1916,12/1989,-30.5183, 132.6533,               ,SA , 150.3,      ,     ,1916,1989, 96, 99,  0,  0,  1,  0,#
st,018113,18  ,WHARMINDA                               ,08/1913,       ,-33.9650, 136.2472,GPS            ,SA ,  63.0,      ,     ,1913,2011, 66, 98,  1,  0,  1,  0,#
st,018114,18  ,MARALINGA                               ,01/1955,       ,-30.1591, 131.5790,GPS            ,SA , 290.0,      ,     ,1955,2011, 86, 99,  *,  0,  *,  0,#
st,018115,18  ,NEPTUNE ISLAND                          ,01/1957,       ,-35.3365, 136.1174,GPS            ,SA ,  32.0,  32.0,94804,1957,2011, 83, 75, 25,  0,  *,  0,#
st,018116,18  ,CLEVE AERODROME                         ,01/1963,       ,-33.7081, 136.5026,GPS            ,SA , 175.0, 176.0,94662,1963,2011, 92, 66, 32,  0,  2,  0,#
st,018117,18  ,WHYALLA (MOOLA)                         ,01/1958,       ,-33.1087, 137.1737,GPS            ,SA , 170.0,      ,     ,1958,2011, 99, 98,  1,  0,  *,  0,#
st,018118,18  ,HASLAM                                  ,01/1928,       ,-32.5073, 134.2142,GPS            ,SA ,   7.0,      ,     ,1928,2011, 59, 98,  2,  0,  1,  0,#
st,018119,18  ,HASLAM 2                                ,01/1929,12/1967,-32.5200, 134.2342,               ,SA ,   6.0,      ,     ,1929,1967, 99, 99,  0,  0,  1,  0,#
st,018120,18  ,WHYALLA AERO                            ,01/1945,       ,-33.0539, 137.5205,GPS            ,SA ,   6.5,   7.2,95664,1979,2011, 91, 87,  4,  0,  9,  0,#
st,018121,18  ,BARNA                                   ,01/1925,12/1940,-33.1928, 136.6336,               ,SA , 265.0,      ,     ,1925,1940, 99, 99,  0,  0,  1,  0,#
st,018122,18  ,BURKO                                   ,01/1920,12/1934,-32.9992, 134.2517,               ,SA ,   5.0,      ,     ,1920,1934, 97, 99,  0,  0,  1,  0,#
st,018123,18  ,BUTLER                                  ,01/1905,12/1928,-34.1350, 136.1383,               ,SA , 135.0,      ,     ,1905,1928, 98, 99,  0,  0,  1,  0,#
st,018124,18  ,CHINTULDA (ROBERTSVALE)                 ,01/1909,12/1933,-31.9142, 132.1658,               ,SA ,  80.0,      ,     ,1909,1933, 83, 99,  0,  0,  1,  0,#
st,018125,18  ,CUNGENA                                 ,01/1918,11/1993,-32.5825, 134.7089,               ,SA ,  85.0,      ,     ,1918,1993, 27, 99,  0,  0,  1,  0,#
st,018126,18  ,FOUNTAIN FOREST RESERVE                 ,01/1891,12/1928,-34.6100, 135.5906,               ,SA ,  60.0,      ,     ,1891,1928, 96, 99,  0,  0,  1,  0,#
st,018127,18  ,GLYNN                                   ,01/1903,12/1929,-33.4333, 137.0167,               ,SA ,      ,      ,     ,1903,1929, 94, 99,  0,  0,  1,  0,#
st,018128,18  ,KARCULTABY                              ,01/1885,12/1911,-32.7656, 134.9750,               ,SA ,      ,      ,     ,1886,1911, 25, 99,  0,  0,  1,  0,#
st,018129,18  ,KERNILLA                                ,01/1904,12/1926,-34.6283, 135.8400,               ,SA ,  75.0,      ,     ,1904,1926, 99, 99,  0,  0,  1,  0,#
st,018130,18  ,MITCHELVILLE                            ,01/1902,12/1941,-33.5850, 137.2183,               ,SA ,  15.0,      ,     ,1902,1941, 98, 99,  0,  0,  1,  0,#
st,018131,18  ,MUDAMUCKLA                              ,01/1924,12/1949,-32.1658, 134.0083,               ,SA ,      ,      ,     ,1924,1932, 65, 99,  0,  0,  *,  0,#
st,018132,18  ,MUNYEROO                                ,01/1916,12/1923,-33.3617, 137.3767,               ,SA ,   7.0,      ,     ,1916,1923, 97, 99,  0,  0,  1,  0,#
st,018133,18  ,NUNONG                                  ,01/1892,12/1939,-31.9650, 133.0133,               ,SA ,  30.0,      ,     ,1892,1939, 79, 99,  0,  0,  1,  0,#
st,018134,18  ,PENONG 2                                ,01/1913,12/1938,-31.8933, 132.8950,               ,SA ,  50.0,      ,     ,1913,1938, 92, 99,  0,  0,  1,  0,#
st,018135,18  ,PILE PUDLA                              ,01/1933,12/1944,-32.9500, 136.4217,               ,SA ,      ,      ,     ,1933,1944, 80, 99,  0,  0,  1,  0,#
st,018136,18  ,POONINDIE                               ,01/1865,12/1928,-34.5833, 135.8833,               ,SA ,      ,      ,     ,1891,1928, 77, 99,  0,  0,  1,  0,#
st,018137,18  ,PORT LINCOLN (WESTMERE)                 ,01/1906,       ,-34.8344, 135.6975,GPS            ,SA ,  90.0,      ,     ,1906,2011, 92, 98,  1,  0,  1,  0,#
st,018138,18  ,WATCHANNIE                              ,01/1907,12/1927,-33.5683, 136.7336,               ,SA ,      ,      ,     ,1907,1927, 85, 99,  0,  0,  1,  0,#
st,018139,18  ,POLDA (GUM VIEW)                        ,01/1966,12/2005,-33.5085, 135.2928,GPS            ,SA ,  37.0,      ,     ,1966,2005, 99, 99,  *,  0,  1,  0,#
st,018140,18  ,WHITE WELL                              ,01/1901,12/1947,-31.4336, 131.0017,               ,SA ,  60.0,      ,     ,1901,1947, 87, 99,  0,  0,  1,  0,#
st,018141,18  ,WILTON (SHOAL VIEW)                     ,01/1903,12/1912,-33.6550, 137.1717,               ,SA ,   7.0,      ,     ,1903,1939, 92, 99,  0,  0,  1,  0,#
st,018142,18  ,YALATA                                  ,01/1880,12/1927,-31.9311, 132.3650,               ,SA ,      ,      ,     ,1882,1926, 75, 99,  0,  0,  1,  0,#
st,018143,18  ,YELDULKNIE                              ,01/1916,12/1927,-33.6933, 136.5483,               ,SA ,      ,      ,     ,1916,1927, 99, 99,  0,  0,  1,  0,#
st,018144,18  ,WANILLA                                 ,07/1964,       ,-34.5424, 135.6997,GPS            ,SA ,  80.0,      ,     ,1964,2011, 41, 95,  4,  0,  2,  0,#
st,018145,18  ,IMMARNA                                 ,01/1918,12/1981,-30.5000, 132.1492,               ,SA , 213.4,      ,     ,1918,1981, 95, 99,  0,  0,  1,  0,#
st,018146,18  ,TAR 639 MILE                            ,01/1941,12/1968,-30.7167, 129.2000,               ,SA ,      ,      ,     ,1941,1968, 98, 99,  0,  0,  *,  0,#
st,018147,18  ,HUGHES                                  ,01/1918,12/1971,-30.7133, 129.5117,               ,SA ,      ,      ,     ,1918,1971, 98, 99,  0,  0,  1,  0,#
st,018148,18  ,WATSON                                  ,01/1918,12/1967,-30.4833, 131.5167,               ,SA , 111.6,      ,     ,1918,1967, 99, 99,  0,  0,  1,  0,#
st,018149,18  ,WHARMINDA (GLEN HAZE)                   ,01/1966,12/1975,-33.8550, 136.1694,               ,SA ,      ,      ,     ,1966,1975, 89, 99,  0,  0,  1,  0,#
st,018150,18  ,PORT KENNY                              ,01/1966,       ,-33.1697, 134.6917,GPS            ,SA ,   2.0,      ,     ,1966,2011, 96, 98,  2,  0,  1,  0,#
st,018151,18  ,CHILLAMURRA                             ,01/1892,12/1904,-34.7333, 135.5444,               ,SA ,  28.0,      ,     ,1892,1904, 98, 98,  0,  0,  2,  0,#
st,018152,18  ,CORNUBIA                                ,01/1908,12/1922,-34.0203, 136.3567,               ,SA ,  49.0,      ,     ,1908,1922, 68, 98,  0,  0,  2,  0,#
st,018153,18  ,IRON KNOB (CORUNNA)                     ,01/1884,12/1899,-32.6858, 137.1208,               ,SA , 195.0,      ,     ,1884,1899, 96, 99,  0,  0,  1,  0,#
st,018154,18  ,COURTABIE                               ,01/1892,12/1898,-33.2067, 134.8550,               ,SA ,      ,      ,     ,1892,1898, 98, 98,  0,  0,  2,  0,#
st,018155,18  ,LAKE WANGARY                            ,01/1885,12/1911,-34.5517, 135.4933,               ,SA ,      ,      ,     ,1885,1911, 96, 99,  0,  0,  1,  0,#
st,018156,18  ,LILYDALE (COOYERDOO)                    ,01/1908,12/1928,-32.8583, 137.0861,               ,SA , 177.0,      ,     ,1908,1928, 90, 98,  0,  0,  2,  0,#
st,018157,18  ,UNO (GAWLER RANGES)                     ,01/1881,12/1891,-32.6417, 136.6900,               ,SA , 210.0,      ,     ,1881,1891, 78, 99,  0,  0,  1,  0,#
st,018158,18  ,NANWOORA                                ,01/1892,12/1903,-31.3917, 131.6183,               ,SA , 120.0,      ,     ,1892,1903, 93, 99,  0,  0,  1,  0,#
st,018159,18  ,WANGARALEEDNIE                          ,01/1882,12/1915,-33.6833, 136.6183,               ,SA , 225.0,      ,     ,1883,1915, 93, 98,  0,  0,  2,  0,#
st,018160,18  ,YADNARIE                                ,01/1884,12/1895,-33.7167, 136.4175,               ,SA ,      ,      ,     ,1884,1895, 97, 99,  0,  0,  1,  0,#
st,018161,18  ,YALATA COMMUNITY                        ,01/1968,12/1981,-31.4817, 131.8400,               ,SA ,  64.0,      ,     ,1968,1981, 91, 99,  0,  0,  1,  0,#
st,018162,18  ,COURELA (LINDARNOE)                     ,01/1967,       ,-32.5423, 134.3852,GPS            ,SA ,  42.0,      ,     ,1967,2011, 99, 98,  2,  0,  *,  0,#
st,018163,18  ,NUNDROO (COORABIE)                      ,01/1968,04/2010,-31.9027, 132.2988,GPS            ,SA ,   7.0,      ,     ,1968,2008, 51, 99,  0,  0,  1,  0,#
st,018164,18  ,MURDINGA (MUNGALA)                      ,01/1969,       ,-33.6993, 135.9238,GPS            ,SA ,  98.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018165,18  ,LOCK (TERRAH WINDS)                     ,01/1969,       ,-33.5733, 135.6020,GPS            ,SA ,  81.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018166,18  ,WIRRULLA (PIMBENA)                      ,01/1969,       ,-32.2797, 134.4730,GPS            ,SA ,  95.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018167,18  ,WUDINNA (LOOKOUT)                       ,03/1969,       ,-33.0981, 135.3531,GPS            ,SA ,  80.0,      ,     ,1969,2010, 89, 99,  1,  0,  *,  0,#
st,018168,18  ,MIDGEE ROCKS                            ,01/1969,12/1972,-33.4228, 137.1517,               ,SA , 171.0,      ,     ,1969,1972, 99, 99,  0,  0,  1,  0,#
st,018169,18  ,WIRRULLA (KANKAPPIE)                    ,01/1969,12/1978,-32.3903, 134.6983,               ,SA , 145.0,      ,     ,1969,1978, 99, 99,  0,  0,  *,  0,#
st,018170,18  ,KYANCUTTA (KYANBRAE)                    ,04/1969,       ,-33.1394, 135.7271,GPS            ,SA ,  97.0,      ,     ,1969,2009, 94, 99,  0,  0,  1,  0,#
st,018171,18  ,MOUNT HOPE (FAIRVIEW)                   ,02/1969,       ,-34.1361, 135.3319,GPS            ,SA ,  60.0,      ,     ,1913,2011, 99, 99,  1,  0,  *,  0,#
st,018172,18  ,BUCKLEBOO (HI-VIEW)                     ,01/1969,       ,-32.9210, 135.9996,GPS            ,SA , 250.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018173,18  ,MANGALO                                 ,01/1999,       ,-33.5684, 136.6473,GPS            ,SA , 295.0,      ,     ,1999,2011,100, 93,  5,  0,  1,  0,#
st,018174,18  ,RUDALL (SWAFFPRO)                       ,04/1969,       ,-33.7234, 136.1511,GPS            ,SA ,  98.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018175,18  ,BUTLER (MOODY VALE)                     ,03/1969,       ,-34.0386, 136.0107,GPS            ,SA , 112.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018176,18  ,COWELL (WINTER SPRINGS)                 ,01/1969,       ,-33.3416, 136.7518,GPS            ,SA , 281.0,      ,     ,1969,2011, 99, 98,  2,  0,  *,  0,#
st,018177,18  ,KIMBA (MELALEUCA)                       ,01/1969,       ,-33.0750, 136.0919,GPS            ,SA , 153.0,      ,     ,1969,2010, 99, 99,  1,  0,  *,  0,#
st,018178,18  ,WANILLA FOREST                          ,01/1970,12/1993,-34.5967, 135.6450,               ,SA ,  80.0,      ,     ,1970,1993, 90, 99,  0,  0,  1,  0,#
st,018179,18  ,WANILLA SECTION 126                     ,01/1971,12/1987,-34.5433, 135.7008,               ,SA , 115.0,      ,     ,1971,1986, 92, 99,  0,  0,  *,  0,#
st,018180,18  ,MILTALIE POST OFFICE                    ,01/1927,12/1956,-33.5500, 136.8417,               ,SA , 230.0,      ,     ,1928,1956, 98, 99,  0,  0,  1,  0,#
st,018181,18  ,PORT LINCOLN (TOD RIVER)                ,01/1968,01/1997,-34.4906, 135.8511,               ,SA ,  95.0,      ,     ,1968,1996, 99, 99,  0,  0,  1,  0,#
st,018182,18  ,CEDUNA (UWORRA)                         ,01/1973,       ,-31.9661, 133.3316,GPS            ,SA ,  77.0,      ,     ,1973,2011, 99, 98,  2,  0,  *,  0,#
st,018183,18  ,WIRRULLA (TARANAKI)                     ,01/1973,12/1996,-32.4175, 134.6758,               ,SA , 107.0,      ,     ,1973,1996, 99, 99,  0,  0,  *,  0,#
st,018184,18  ,CLEVE (NINGANA)                         ,01/1973,       ,-33.6125, 136.3722,GPS            ,SA , 281.0,      ,     ,1973,2011, 99, 98,  2,  0,  *,  0,#
st,018185,18  ,CALCA POST OFFICE                       ,01/1973,12/1973,-33.0300, 134.3617,               ,SA ,   3.0,      ,     ,1973,1973,100,100,  0,  0,  0,  0,#
st,018186,18  ,SIAM                                    ,01/1907,       ,-32.5534, 136.7123,GPS            ,SA , 177.0,      ,     ,1907,2011, 93, 99,  1,  0,  1,  0,#
st,018187,18  ,KIMBA (CHURINGA)                        ,01/1981,09/2004,-32.9587, 136.4891,GPS            ,SA , 280.0,      ,     ,1940,2004, 42, 99,  0,  0,  *,  0,#
st,018188,18  ,COFFIN BAY                              ,01/1984,       ,-34.6252, 135.4725,GPS            ,SA ,  12.0,      ,     ,1984,2011, 81, 93,  4,  0,  3,  0,#
st,018189,18  ,ELLISTON (LAMBING STATION)              ,05/1986,       ,-33.7516, 135.1863,GPS            ,SA ,  39.0,      ,     ,1987,2011, 99, 97,  3,  0,  *,  0,#
st,018190,18  ,BUCKLEBOO (KARINYA)                     ,01/1987,       ,-32.9004, 136.1858,GPS            ,SA , 235.0,      ,     ,1987,2011, 97, 96,  3,  0,  1,  0,#
st,018191,18  ,COULTA (COLES POINT)                    ,03/1991,       ,-34.3749, 135.3741,GPS            ,SA ,  28.0,  28.6,94658,1994,2011, 91,  2, 98,  0,  0,  0,#
st,018192,18  ,NORTH SHIELDS (PORT LINCOLN AWS)        ,04/1992,       ,-34.5993, 135.8784,GPS            ,SA ,   8.5,   8.5,95661,1994,2011, 93,  *, 99,  0,  0,  0,#
st,018193,18  ,KIMBA (CORTLINYE)                       ,05/1925,       ,-33.0267, 136.3171,MAP 1:50 000   ,SA , 299.0,      ,     ,1925,2011, 70, 98,  1,  0,  *,  0,#
st,018194,18  ,KYANCUTTA (KEVENDALE)                   ,01/1995,12/2003,-33.2775, 135.8486,MAP 1:250 000  ,SA , 145.0,      ,     ,1995,1996,100, 99,  0,  0,  *,  0,#
st,018195,18  ,MINNIPA PIRSA                           ,06/1996,       ,-32.8427, 135.1515,GPS            ,SA , 165.0, 166.0,95662,1996,2011, 92,  1, 99,  0,  0,  0,#
st,018196,18  ,CUMMINS (TUMBY BAY ROAD)                ,09/1995,10/2008,-34.2610, 135.7310,GPS            ,SA ,  65.0,      ,     ,1995,2008,100, 99,  0,  0,  *,  0,#
st,018197,18  ,WIRRULLA (GAWLER VIEW)                  ,03/1997,       ,-32.3885, 134.6994,GPS            ,SA , 145.0,      ,     ,1997,2009, 89, 98,  0,  0,  2,  0,#
st,018198,18  ,CLEVE (HEGGATON)                        ,03/1999,       ,-33.4138, 136.5989,GPS            ,SA , 340.0,      ,     ,1999,2011, 99, 92,  6,  0,  1,  0,#
st,018201,18  ,PORT AUGUSTA AERO                       ,07/2001,       ,-32.5091, 137.7144,GPS            ,SA ,  14.0,  14.4,95666,2001,2011, 98,  0,100,  0,  0,  0,#
st,018202,18  ,MITCHELLVILLE (ESSENDEE)                ,09/2000,01/2009,-33.6110, 137.0951,GPS            ,SA ,  20.0,      ,     ,2000,2009, 98, 99,  0,  0,  1,  0,#
st,018203,18  ,TUMBY BAY (YADNARIE)                    ,12/1949,       ,-34.3438, 136.0470,GPS            ,SA ,  57.0,      ,     ,1964,2011, 86, 97,  2,  0,  1,  0,#
st,018204,18  ,ELLISTON (THREE LAKES)                  ,05/2001,       ,-33.5879, 134.8859,GPS            ,SA ,   8.0,      ,     ,2001,2011, 99, 90,  7,  0,  3,  0,#
st,018205,18  ,PORT LINCOLN SOUTH                      ,01/2004,       ,-34.7405, 135.8450,GPS            ,SA ,  40.0,      ,     ,2004,2011,100, 87, 13,  0,  0,  0,#
st,018208,18  ,KYANCUTTA (BILLABOWIE)                  ,07/2005,       ,-33.2310, 135.4095,GPS            ,SA ,  60.0,      ,     ,2005,2011, 93, 84, 14,  0,  2,  0,#
st,018209,18  ,OAKDALE                                 ,07/2005,       ,-33.8189, 135.4857,GPS            ,SA ,  35.0,      ,     ,2005,2011,100, 83, 16,  0,  1,  0,#
st,018210,18  ,MINNIPA (MOONLIGHT FLAT)                ,07/2005,08/2010,-33.0200, 135.0450,GPS            ,SA ,  85.0,      ,     ,2005,2010, 73, 89,  4,  0,  6,  0,#
st,018211,18  ,MINNIPA (WISTILLERE)                    ,07/2005,       ,-32.9392, 135.0780,GPS            ,SA ,  88.0,      ,     ,2005,2011, 99, 85, 14,  0,  1,  0,#
st,018212,18  ,WUDINNA (EMROO)                         ,07/2005,09/2005,-33.2183, 135.2591,GPS            ,SA ,  71.0,      ,     ,2005,2005,100, 94,  0,  0,  6,  0,#
st,018213,18  ,ELLISTON (OAKLANDS)                     ,07/2005,       ,-33.7412, 135.0804,GPS            ,SA ,   9.0,      ,     ,2005,2011, 99, 86, 11,  0,  3,  0,#
st,018214,18  ,KIMBA (BOTENELLA HILLS)                 ,01/2006,       ,-32.9232, 136.4778,GPS            ,SA , 301.0,      ,     ,2006,2011, 97, 84, 15,  0,  1,  0,#
st,018216,18  ,CLEVE (BENMATAR)                        ,08/2006,08/2007,-33.7627, 136.3846,GPS            ,SA ,  82.0,      ,     ,2007,2007,100, 79,  0,  0, 21,  0,#
st,018217,18  ,CUMMINS AERO                            ,06/2007,       ,-34.2524, 135.7135,GPS            ,SA ,  60.1,  60.6,95663,2007,2011, 97,  0,100,  0,  0,  0,#
st,018218,18  ,CEDUNA (NUNONG)                         ,06/2007,       ,-32.1133, 133.2045,GPS            ,SA ,  54.0,      ,     ,2007,2011,100, 83, 15,  0,  2,  0,#
st,018219,18  ,PUNTABIE (EAGLE VIEW)                   ,12/2008,       ,-32.2548, 134.1251,GPS            ,SA ,  56.0,      ,     ,2008,2011,100, 68, 31,  0,  1,  0,#
st,018221,18  ,WHYALLA (MOUNT YOUNG)                   ,03/2009,       ,-33.0972, 137.4870,GPS            ,SA ,  30.0,      ,     ,2009,2011,100, 35, 65,  0,  0,  0,#
st,018224,18  ,PORT AUGUSTA WEST                       ,09/2010,       ,-32.5013, 137.7372,GPS            ,SA ,   9.0,      ,     ,2010,2011,100,  0,100,  0,  0,  0,#
st,019000,19  ,AMYTON (PINDA SECTION 63)               ,01/1902,12/1955,-32.6033, 138.3519,               ,SA , 331.0,      ,     ,1902,1955, 92, 99,  0,  0,  1,  0,#
st,019001,19  ,APPILA                                  ,01/1874,       ,-33.0524, 138.4277,GPS            ,SA , 369.0,      ,     ,1882,2011, 94, 98,  1,  0,  1,  0,#
st,019002,19  ,QUORN (DEPOT FLAT)                      ,01/1886,       ,-32.2507, 137.9776,GPS            ,SA , 470.0,      ,     ,1886,2011, 99, 99,  *,  0,  1,  0,#
st,019003,19  ,OLD BARATTA HOMESTEAD                   ,01/1882,04/1989,-31.9767, 139.1050,               ,SA , 275.0,      ,     ,1882,1987, 94, 99,  0,  0,  1,  0,#
st,019004,19  ,BELTON (SHADOW VALE)                    ,01/1883,       ,-32.2425, 138.7105,GPS            ,SA , 485.0,      ,     ,1884,2011, 93, 98,  1,  0,  1,  0,#
st,019005,19  ,ORROROO (BLACK ROCK)                    ,01/1877,       ,-32.8247, 138.6907,GPS            ,SA , 428.0,      ,     ,1878,2011, 93, 97,  1,  0,  2,  0,#
st,019006,19  ,BOOLEROO CENTRE                         ,01/1883,       ,-32.8810, 138.3519,MAP 1:50 000   ,SA , 403.0,      ,     ,1884,2011, 97, 97,  1,  0,  2,  0,#
st,019007,19  ,BOOLEROO (WIMONT)                       ,01/1878,07/2006,-32.7775, 138.3410,GPS            ,SA , 342.0,      ,     ,1878,2006, 89, 99,  0,  0,  1,  0,#
st,019008,19  ,BRUCE                                   ,01/1896,       ,-32.4618, 138.2004,GPS            ,SA , 242.0,      ,     ,1896,2011, 96, 98,  *,  0,  1,  0,#
st,019009,19  ,CARRIETON                               ,01/1883,       ,-32.4244, 138.5304,GPS            ,SA , 435.0,      ,     ,1883,2011, 95, 98,  1,  0,  1,  0,#
st,019010,19  ,CRADOCK                                 ,01/1888,       ,-32.0695, 138.4948,GPS            ,SA , 405.0,      ,     ,1888,2010, 97, 99,  *,  0,  1,  0,#
st,019011,19  ,MURRAY TOWN (DOUGHBOY CREEK)            ,01/1883,       ,-32.9211, 138.2202,GPS            ,SA , 400.0,      ,     ,1884,2011, 96, 98,  1,  0,  1,  0,#
st,019012,19  ,ORROROO (KYLMORN)                       ,01/1901,       ,-32.7053, 138.7796,GPS            ,SA , 428.0,      ,     ,1901,2011, 99, 99,  1,  0,  1,  0,#
st,019013,19  ,CARRIETON (EURELIA)                     ,01/1882,       ,-32.5373, 138.5626,GPS            ,SA , 528.2,      ,     ,1882,2011, 93, 97,  1,  0,  2,  0,#
st,019014,19  ,DAWSON (ANDA-VALE)                      ,01/1902,       ,-32.8037, 138.9218,GPS            ,SA , 460.0,      ,     ,1902,2011, 98, 98,  1,  0,  1,  0,#
st,019015,19  ,CRADOCK (KANYAKA)                       ,01/1897,11/2001,-32.1133, 138.2833,               ,SA , 250.0,      ,     ,1897,2001, 98, 99,  0,  0,  1,  0,#
st,019016,19  ,HAMMOND                                 ,08/1886,07/2006,-32.5201, 138.3149,GPS            ,SA , 314.0,      ,     ,1886,2006, 85, 99,  *,  0,  1,  0,#
st,019017,19  ,HAWKER                                  ,01/1882,       ,-31.8846, 138.4350,GPS            ,SA , 315.0, 316.5,94673,1882,2011, 98, 98,  1,  0,  1,  0,#
st,019018,19  ,HAWKER (HOLOWILENA)                     ,01/1868,       ,-31.8777, 138.8372,GPS            ,SA , 495.0,      ,     ,1868,2011, 87, 99,  1,  0,  1,  0,#
st,019019,19  ,HOOKINA                                 ,01/1906,12/1956,-31.7594, 138.3303,               ,SA , 193.0,      ,     ,1906,1956, 97, 98,  0,  0,  2,  0,#
st,019020,19  ,HORSESHOE RANGES                        ,01/1886,12/1950,-32.3333, 138.3833,               ,SA ,      ,      ,     ,1886,1950, 67, 99,  0,  0,  1,  0,#
st,019021,19  ,JOHNBURGH POST OFFICE                   ,01/1882,12/1966,-32.4561, 138.7050,               ,SA , 385.0,      ,     ,1883,1966, 97, 99,  0,  0,  1,  0,#
st,019022,19  ,MAMBRAY CREEK                           ,01/1938,12/1967,-32.8392, 137.9822,               ,SA ,  53.0,      ,     ,1938,1967, 98, 97,  0,  0,  3,  0,#
st,019023,19  ,MANNANARIE POST OFFICE                  ,01/1868,12/1974,-33.0453, 138.6178,               ,SA , 505.0,      ,     ,1868,1974, 77, 98,  0,  0,  2,  0,#
st,019024,19  ,MELROSE                                 ,01/1861,       ,-32.8294, 138.1907,GPS            ,SA , 386.0,      ,     ,1862,2011, 83, 95,  1,  0,  4,  0,#
st,019025,19  ,MORCHARD (THE ROCKS)                    ,01/1916,       ,-32.7654, 138.5055,GPS            ,SA , 510.0,      ,     ,1916,2010, 78, 99,  *,  0,  1,  0,#
st,019026,19  ,MUNDALLIO                               ,01/1888,12/1953,-32.4686, 137.8817,               ,SA ,  92.0,      ,     ,1888,1953, 92, 99,  0,  0,  1,  0,#
st,019027,19  ,NACKARA                                 ,01/1904,12/1969,-32.8000, 139.2333,               ,SA ,      ,      ,     ,1904,1969, 79, 98,  0,  0,  2,  0,#
st,019028,19  ,PORT AUGUSTA (NACOONA)                  ,01/1940,12/1974,-32.2411, 137.8442,               ,SA ,  52.0,      ,     ,1940,1974, 98, 99,  0,  0,  1,  0,#
st,019029,19  ,PORT AUGUSTA (NECTAR BROOK)             ,01/1882,12/1953,-32.6944, 137.9594,               ,SA ,  92.0,      ,     ,1884,1953, 80, 99,  0,  0,  1,  0,#
st,019030,19  ,QUORN (OLIVE GROVE)                     ,01/1880,       ,-32.4683, 138.0159,GPS            ,SA , 420.0,      ,     ,1881,2011, 95, 98,  1,  0,  1,  0,#
st,019031,19  ,OODLA WIRRA                             ,01/1919,       ,-32.8776, 139.0578,GPS            ,SA , 512.0,      ,     ,1919,2011, 92, 98,  1,  0,  1,  0,#
st,019032,19  ,ORROROO                                 ,01/1868,       ,-32.7335, 138.6135,GPS            ,SA , 428.0,      ,     ,1868,2011, 86, 96,  1,  0,  4,  0,#
st,019033,19  ,TEROWIE (PARNAROO SECT 50)              ,01/1915,12/1979,-33.0267, 139.1014,               ,SA , 465.0,      ,     ,1915,1979, 83, 99,  0,  0,  1,  0,#
st,019034,19  ,PETERBOROUGH                            ,01/1881,       ,-32.9737, 138.8375,GPS            ,SA , 534.0,      ,     ,1881,2011, 93, 97,  1,  0,  3,  0,#
st,019035,19  ,PORT AUGUSTA RAILWAY STATION            ,01/1950,12/1991,-32.4958, 137.7642,               ,SA ,   6.0,      ,     ,1950,1991, 96, 99,  0,  0,  1,  0,#
st,019036,19  ,PORT AUGUSTA POST OFFICE                ,01/1860,12/1962,-32.5000, 137.7667,               ,SA ,   5.0,   6.0,     ,1861,1962, 82, 99,  0,  0,  1,  0,#
st,019037,19  ,PORT GERMEIN                            ,01/1882,       ,-33.0216, 138.0002,GPS            ,SA ,   4.0,      ,     ,1882,2011, 96, 98,  1,  0,  2,  0,#
st,019038,19  ,QUORN                                   ,01/1881,       ,-32.3538, 138.0371,GPS            ,SA , 295.0,      ,     ,1881,2011, 92, 98,  1,  0,  2,  0,#
st,019039,19  ,WILMINGTON (RANGE VUE)                  ,01/1906,12/1983,-32.5419, 138.1122,               ,SA , 315.0,      ,     ,1906,1983, 78, 99,  0,  0,  1,  0,#
st,019040,19  ,QUORN (ROUND HILL)                      ,01/1883,12/1972,-32.3114, 138.2564,               ,SA , 265.0,      ,     ,1883,1972, 98, 99,  0,  0,  1,  0,#
st,019041,19  ,PORT AUGUSTA (SALTIA)                   ,01/1893,12/1950,-32.4608, 137.9417,               ,SA , 210.0,      ,     ,1893,1950, 99, 99,  0,  0,  1,  0,#
st,019042,19  ,MELROSE (PARA GUMS)                     ,01/1889,       ,-32.8454, 138.2116,GPS            ,SA , 343.0,      ,     ,1889,2011, 82, 98,  1,  0,  1,  0,#
st,019043,19  ,TARCOWIE                                ,01/1934,       ,-32.9495, 138.5174,GPS            ,SA , 504.0,      ,     ,1934,2011, 98, 98,  1,  0,  1,  0,#
st,019044,19  ,PORT GERMEIN (TELOWIE)                  ,01/1879,05/1996,-33.0617, 138.0550,               ,SA ,  12.0,      ,     ,1880,1996, 95, 99,  0,  0,  1,  0,#
st,019045,19  ,UCOLTA POST OFFICE                      ,01/1906,12/1967,-32.9508, 138.9650,               ,SA , 535.0,      ,     ,1907,1967, 97, 98,  0,  0,  2,  0,#
st,019046,19  ,HAWKER (WARCOWIE)                       ,01/1872,       ,-31.7750, 138.6529,GPS            ,SA , 490.0,      ,     ,1872,2011, 88, 99,  1,  0,  1,  0,#
st,019047,19  ,BOOLEROO CENTRE (WILLOWIE)              ,01/1898,       ,-32.6923, 138.3247,GPS            ,SA , 316.0,      ,     ,1898,2011, 97, 98,  1,  0,  1,  0,#
